x,y,z,Class,type,className,color
4.8589673,10.678392,19.539925,3,train,Tamil,#DA42E5
8.402918,9.542363,1.9816393,3,train,Tamil,#DA42E5
21.68315,-5.238392,8.150045,3,train,Tamil,#DA42E5
1.2399596,-5.042351,9.347808,3,train,Tamil,#DA42E5
8.654469,-16.899036,-12.10973,3,train,Tamil,#DA42E5
-3.275725,-21.672642,1.4929513,3,train,Tamil,#DA42E5
-18.731846,-6.9026303,8.800292,3,train,Tamil,#DA42E5
6.682224,15.274051,0.7698684,3,train,Tamil,#DA42E5
11.143803,-4.138207,2.7905777,3,train,Tamil,#DA42E5
7.521502,-3.2456071,1.6437495,3,train,Tamil,#DA42E5
8.804086,-5.5584893,-16.496374,3,train,Tamil,#DA42E5
-0.73993784,-7.587861,-7.6598234,3,train,Tamil,#DA42E5
2.2322373,-6.258464,15.45335,3,train,Tamil,#DA42E5
-1.1591575,-24.52678,3.7222946,3,train,Tamil,#DA42E5
1.1663191,-6.985526,9.941651,3,train,Tamil,#DA42E5
-9.297921,14.438016,11.703113,3,train,Tamil,#DA42E5
25.665197,-8.458752,1.498466,3,train,Tamil,#DA42E5
-20.649403,15.379113,10.2355795,3,train,Tamil,#DA42E5
-20.43608,14.914947,8.678057,3,train,Tamil,#DA42E5
1.7852093,-1.0695325,2.5638554,3,train,Tamil,#DA42E5
14.322455,-0.87097687,16.985199,3,train,Tamil,#DA42E5
-8.6692505,-13.071193,1.6860125,3,train,Tamil,#DA42E5
9.871714,9.30947,23.214075,3,train,Tamil,#DA42E5
15.771652,-14.1011095,-2.784241,3,train,Tamil,#DA42E5
16.425629,-19.246975,-6.5840435,3,train,Tamil,#DA42E5
-4.728589,7.9136643,15.910262,3,train,Tamil,#DA42E5
15.4532585,15.693864,6.1912036,3,train,Tamil,#DA42E5
-26.243834,-4.3560567,7.8450046,3,train,Tamil,#DA42E5
18.49859,10.769044,-1.8663452,3,train,Tamil,#DA42E5
-8.140409,8.480657,14.664568,3,train,Tamil,#DA42E5
-20.403158,12.986401,11.5562935,3,train,Tamil,#DA42E5
7.9449315,-7.280327,7.8559713,3,train,Tamil,#DA42E5
-0.388082,-20.091322,-2.3294847,3,train,Tamil,#DA42E5
-2.1523514,-2.3286536,6.82912,3,train,Tamil,#DA42E5
22.733551,-6.6479836,5.8749022,3,train,Tamil,#DA42E5
6.7249937,5.958307,0.79178023,3,train,Tamil,#DA42E5
-2.9444842,-7.8541145,12.171384,3,train,Tamil,#DA42E5
2.655615,2.5109072,19.385487,3,train,Tamil,#DA42E5
-7.032211,2.7479663,14.98379,3,train,Tamil,#DA42E5
-3.6957357,-21.739922,1.2618048,3,train,Tamil,#DA42E5
4.846751,-11.018071,5.082638,3,train,Tamil,#DA42E5
9.430748,-14.116734,3.1819785,3,train,Tamil,#DA42E5
-10.216955,-8.194028,-11.130414,3,train,Tamil,#DA42E5
-14.737388,-10.24243,8.086033,3,train,Tamil,#DA42E5
6.5062366,7.5207148,7.6638184,3,train,Tamil,#DA42E5
9.876009,14.355895,13.754241,3,train,Tamil,#DA42E5
-16.189966,-4.14492,7.790385,3,train,Tamil,#DA42E5
16.407104,3.991703,-5.763818,3,train,Tamil,#DA42E5
2.4734042,2.167212,14.75535,3,train,Tamil,#DA42E5
-2.9132478,-4.977361,7.834586,3,train,Tamil,#DA42E5
4.23904,-16.57699,7.6794677,3,train,Tamil,#DA42E5
-3.051885,-7.6457133,14.69714,3,train,Tamil,#DA42E5
8.689948,10.819663,19.95281,3,train,Tamil,#DA42E5
7.236162,4.4350295,1.9921904,3,train,Tamil,#DA42E5
-0.025913626,-3.8390698,-15.260166,3,train,Tamil,#DA42E5
17.809221,-9.223234,1.4365004,3,train,Tamil,#DA42E5
9.968842,-12.697458,3.9907525,3,train,Tamil,#DA42E5
-9.951032,-9.922566,8.81228,3,train,Tamil,#DA42E5
15.360231,-15.432421,-0.11054319,3,train,Tamil,#DA42E5
17.378319,-6.09969,-6.403106,3,train,Tamil,#DA42E5
4.623299,13.2817135,9.029222,3,train,Tamil,#DA42E5
-12.180759,-11.983053,7.0239525,3,train,Tamil,#DA42E5
3.7814422,-3.4310868,14.688119,3,train,Tamil,#DA42E5
6.134199,16.366352,0.40043512,3,train,Tamil,#DA42E5
2.1454628,-9.397422,-22.705515,3,train,Tamil,#DA42E5
22.288485,-1.3370695,-5.9700737,3,train,Tamil,#DA42E5
-11.588851,-10.202069,10.315827,3,train,Tamil,#DA42E5
20.244299,-7.93019,8.032534,3,train,Tamil,#DA42E5
-6.7095675,-15.163444,-9.474849,3,train,Tamil,#DA42E5
12.2431,4.26091,-9.11178,3,train,Tamil,#DA42E5
-2.237284,-1.6551708,5.858401,3,train,Tamil,#DA42E5
11.230854,-1.2134796,7.7622666,3,train,Tamil,#DA42E5
5.992247,12.864057,21.613228,3,train,Tamil,#DA42E5
8.992872,2.5097988,-8.35658,3,train,Tamil,#DA42E5
10.440872,-9.581407,12.5247135,3,train,Tamil,#DA42E5
2.1294966,-1.9329123,7.799589,3,train,Tamil,#DA42E5
13.084946,-8.207536,-3.466717,3,train,Tamil,#DA42E5
17.078789,0.13905299,-5.899359,3,train,Tamil,#DA42E5
22.52669,-1.7776783,-6.4076734,3,train,Tamil,#DA42E5
-13.455153,2.202026,11.7640705,3,train,Tamil,#DA42E5
-1.6475122,-3.1179907,13.12761,3,train,Tamil,#DA42E5
3.9569154,6.1784577,1.5041299,3,train,Tamil,#DA42E5
5.773876,-19.916536,-0.3438253,3,train,Tamil,#DA42E5
9.659426,6.9253926,11.556819,3,train,Tamil,#DA42E5
17.078938,-4.1245246,2.995706,3,train,Tamil,#DA42E5
18.653875,-10.855574,-0.6116836,3,train,Tamil,#DA42E5
15.886775,-12.556469,-3.6099684,3,train,Tamil,#DA42E5
2.6537998,-16.853065,6.250447,3,train,Tamil,#DA42E5
-2.7415507,-12.349556,13.606842,3,train,Tamil,#DA42E5
-7.1872973,-12.113699,1.8872615,3,train,Tamil,#DA42E5
2.1478863,-13.64627,-7.3663254,3,train,Tamil,#DA42E5
10.691077,-2.707399,5.8769665,3,train,Tamil,#DA42E5
9.842631,-15.498395,8.656055,3,train,Tamil,#DA42E5
23.535505,14.932869,3.2643287,3,train,Tamil,#DA42E5
18.081234,9.35196,-1.5529016,3,train,Tamil,#DA42E5
16.250881,-11.130319,7.2432356,3,train,Tamil,#DA42E5
13.105602,-3.1005447,-2.108903,3,train,Tamil,#DA42E5
2.380158,-14.159443,2.0544136,3,train,Tamil,#DA42E5
15.302866,-15.302506,-0.20766696,3,train,Tamil,#DA42E5
-12.967836,0.10270869,3.2758567,3,train,Tamil,#DA42E5
21.05735,13.292846,1.7573107,3,train,Tamil,#DA42E5
0.36901098,-12.397976,-20.79947,3,train,Tamil,#DA42E5
0.51829714,-20.803846,0.7803459,3,train,Tamil,#DA42E5
21.18368,13.21768,0.75489354,3,train,Tamil,#DA42E5
-5.301788,-0.6433895,16.095255,3,train,Tamil,#DA42E5
-7.720896,-5.968593,15.555145,3,train,Tamil,#DA42E5
4.2984147,-18.089857,-2.6391878,3,train,Tamil,#DA42E5
16.63543,2.1208534,-1.7578912,3,train,Tamil,#DA42E5
19.10858,1.0893493,4.7048078,3,train,Tamil,#DA42E5
-1.3433424,0.028859498,23.92667,3,train,Tamil,#DA42E5
11.975007,16.495844,6.3891478,3,train,Tamil,#DA42E5
4.5130343,-3.3597174,17.393698,3,train,Tamil,#DA42E5
4.6315446,-5.0376363,11.395065,3,train,Tamil,#DA42E5
23.741741,-8.559963,-2.876871,3,train,Tamil,#DA42E5
-0.7275706,-24.241219,3.7702062,3,train,Tamil,#DA42E5
19.815763,-0.60692424,5.7090487,3,train,Tamil,#DA42E5
6.7932477,-13.350942,-5.8052316,3,train,Tamil,#DA42E5
-9.290914,-6.309278,7.980269,3,train,Tamil,#DA42E5
18.917961,4.6200714,14.94058,3,train,Tamil,#DA42E5
12.254029,3.9912808,6.705967,3,train,Tamil,#DA42E5
-15.081444,5.033491,2.9046562,3,train,Tamil,#DA42E5
6.5298743,4.3467445,14.294771,3,train,Tamil,#DA42E5
5.30272,11.528819,8.996082,3,train,Tamil,#DA42E5
9.629091,-1.9723833,3.4785917,3,train,Tamil,#DA42E5
-6.7090697,-15.163654,-9.473977,3,train,Tamil,#DA42E5
2.6522443,5.777942,17.612709,3,train,Tamil,#DA42E5
2.4454908,-7.3603845,-0.40522987,3,train,Tamil,#DA42E5
21.681831,8.180802,-2.001345,3,train,Tamil,#DA42E5
22.526701,-1.7776475,-6.407713,3,train,Tamil,#DA42E5
6.50716,10.545055,18.14949,3,train,Tamil,#DA42E5
17.402006,-2.381006,1.1053809,3,train,Tamil,#DA42E5
6.2299275,6.497184,10.82292,3,train,Tamil,#DA42E5
17.79347,-13.4544735,7.119996,3,train,Tamil,#DA42E5
4.6904197,-8.099069,6.4500375,3,train,Tamil,#DA42E5
8.569517,-8.634611,15.292603,3,train,Tamil,#DA42E5
-0.45759374,14.202305,12.939891,3,train,Tamil,#DA42E5
-3.352882,-16.2873,5.8011107,3,train,Tamil,#DA42E5
15.417017,15.316139,2.0673232,3,train,Tamil,#DA42E5
5.826965,5.764394,8.705268,3,train,Tamil,#DA42E5
9.259753,-1.9950979,3.875923,3,train,Tamil,#DA42E5
-2.0476193,-27.809494,13.214815,3,train,Tamil,#DA42E5
4.6069894,-3.6866927,-7.7735715,3,train,Tamil,#DA42E5
16.076904,-19.610868,7.1598415,3,train,Tamil,#DA42E5
-3.9235406,0.49910092,14.906418,3,train,Tamil,#DA42E5
3.3292851,-5.1743717,23.050858,3,train,Tamil,#DA42E5
11.732082,-16.348022,-11.006593,3,train,Tamil,#DA42E5
-7.6116586,-5.613787,14.973149,3,train,Tamil,#DA42E5
12.58005,8.255938,8.801063,3,train,Tamil,#DA42E5
0.41855934,-3.0481892,17.106205,3,train,Tamil,#DA42E5
11.650485,15.046838,8.590446,3,train,Tamil,#DA42E5
7.2349586,7.77867,12.147581,3,train,Tamil,#DA42E5
-3.6904716,-0.138815,16.791904,3,train,Tamil,#DA42E5
12.571195,9.239298,12.139655,3,train,Tamil,#DA42E5
3.956999,6.178432,1.5040667,3,train,Tamil,#DA42E5
4.593034,13.247101,16.467497,3,train,Tamil,#DA42E5
-0.6387785,-2.0517936,8.437714,3,train,Tamil,#DA42E5
19.490679,-4.759413,-6.7328663,3,train,Tamil,#DA42E5
13.974562,-11.482546,6.8481913,3,train,Tamil,#DA42E5
22.01806,-1.226718,4.7728343,3,train,Tamil,#DA42E5
22.963758,-8.598483,10.157426,3,train,Tamil,#DA42E5
9.005216,-12.74807,-1.9700093,3,train,Tamil,#DA42E5
19.882324,2.035803,8.890326,3,train,Tamil,#DA42E5
-4.8500614,-0.657386,-2.4912171,3,train,Tamil,#DA42E5
24.684633,0.38529545,-4.6538763,3,train,Tamil,#DA42E5
1.8151007,-5.2634473,-11.415975,3,train,Tamil,#DA42E5
-11.377266,-10.44977,7.094164,3,train,Tamil,#DA42E5
-20.412327,-10.162433,4.341561,3,train,Tamil,#DA42E5
4.327425,-9.590191,-0.4950118,3,train,Tamil,#DA42E5
-2.9368193,-14.443197,4.4340835,3,train,Tamil,#DA42E5
-1.2776991,-20.055906,13.221646,3,train,Tamil,#DA42E5
-0.9862367,-23.765873,8.48522,3,train,Tamil,#DA42E5
2.4091675,-21.916265,12.1006565,3,train,Tamil,#DA42E5
0.057144042,10.103813,2.5682077,3,train,Tamil,#DA42E5
-4.691067,-0.1140925,7.5783057,3,train,Tamil,#DA42E5
-7.7229266,-8.306713,12.414664,3,train,Tamil,#DA42E5
5.0013056,-13.972922,-11.803631,3,train,Tamil,#DA42E5
17.382183,-6.6958337,1.478833,3,train,Tamil,#DA42E5
-7.30812,-6.308649,11.397526,3,train,Tamil,#DA42E5
2.8686314,7.485627,12.698478,3,train,Tamil,#DA42E5
3.009342,-6.712741,-11.115836,3,train,Tamil,#DA42E5
21.345455,15.81673,2.2207181,3,train,Tamil,#DA42E5
8.060457,1.162951,7.1810393,3,train,Tamil,#DA42E5
18.887716,8.5468855,-1.4015317,3,train,Tamil,#DA42E5
17.48551,10.865042,-1.1706235,3,train,Tamil,#DA42E5
7.8969393,-0.16188625,4.774661,3,train,Tamil,#DA42E5
17.985859,7.5555906,-3.3383949,3,train,Tamil,#DA42E5
8.298729,-14.679472,-2.809756,3,train,Tamil,#DA42E5
14.8731365,-6.9867377,-7.457634,3,train,Tamil,#DA42E5
20.31841,3.591849,-6.595645,3,train,Tamil,#DA42E5
-8.071787,-11.020037,3.9684188,3,train,Tamil,#DA42E5
20.305904,-12.227233,7.776849,3,train,Tamil,#DA42E5
14.545406,14.137456,8.098135,3,train,Tamil,#DA42E5
12.49794,-11.801761,-2.2028313,3,train,Tamil,#DA42E5
12.833368,-4.3492036,-2.8885107,3,train,Tamil,#DA42E5
1.1283242,-3.0563376,-1.0167484,3,train,Tamil,#DA42E5
19.88109,-6.6705747,2.5744479,3,train,Tamil,#DA42E5
13.079153,5.042988,-2.1834238,3,train,Tamil,#DA42E5
-3.0995634,-21.62196,11.931421,3,train,Tamil,#DA42E5
2.4559698,-6.0102253,20.175676,3,train,Tamil,#DA42E5
-22.173782,3.0185006,-7.5271354,3,train,Tamil,#DA42E5
6.2279286,5.9909773,10.225191,3,train,Tamil,#DA42E5
23.290827,-7.7961206,6.162168,3,train,Tamil,#DA42E5
9.029614,3.8797417,25.202293,3,train,Tamil,#DA42E5
-1.6601576,7.3519506,20.342327,3,train,Tamil,#DA42E5
2.5978909,10.362635,0.43277,3,train,Tamil,#DA42E5
1.3469183,-4.77327,-2.571883,3,train,Tamil,#DA42E5
25.482605,-0.38733175,0.9213157,3,train,Tamil,#DA42E5
-2.9016411,-4.073061,5.0517993,3,train,Tamil,#DA42E5
27.009438,-1.069052,3.0282698,3,train,Tamil,#DA42E5
-1.7370498,-5.524371,-2.6150286,3,train,Tamil,#DA42E5
0.89965695,-3.6514606,-9.558569,3,train,Tamil,#DA42E5
-10.715942,-5.913671,21.270515,3,train,Tamil,#DA42E5
16.514471,-7.0350547,3.3002267,3,train,Tamil,#DA42E5
-0.81400526,-3.8372083,5.949922,3,train,Tamil,#DA42E5
-4.037109,-12.738506,17.70967,3,train,Tamil,#DA42E5
-0.8051889,-0.088907205,7.2394657,3,train,Tamil,#DA42E5
-11.425717,-10.753704,10.824863,3,train,Tamil,#DA42E5
3.6027644,-1.1589992,6.3042164,3,train,Tamil,#DA42E5
-4.49477,-7.455009,-1.5865666,3,train,Tamil,#DA42E5
-4.605699,-0.004795801,7.5314803,3,train,Tamil,#DA42E5
-4.6347566,-8.459638,14.215427,3,train,Tamil,#DA42E5
4.6361456,-10.702908,-23.143219,3,train,Tamil,#DA42E5
14.064625,-1.7856424,-1.9138021,3,train,Tamil,#DA42E5
15.95381,-10.047896,-10.406116,3,train,Tamil,#DA42E5
8.531657,-8.488494,7.738793,3,train,Tamil,#DA42E5
4.6543617,-7.74865,6.583489,3,train,Tamil,#DA42E5
12.638029,4.147019,21.818308,3,train,Tamil,#DA42E5
0.08720683,6.31404,-0.32725137,3,train,Tamil,#DA42E5
-3.5411909,3.1611705,3.135493,3,train,Tamil,#DA42E5
-4.5705714,-6.5530486,8.765677,3,train,Tamil,#DA42E5
11.797085,-12.713124,-3.1725032,3,train,Tamil,#DA42E5
-4.648442,-17.357,13.0351515,3,train,Tamil,#DA42E5
0.71554506,-1.5330546,12.520757,3,train,Tamil,#DA42E5
9.885483,7.7895627,22.568985,3,train,Tamil,#DA42E5
23.431768,11.909472,5.1199083,3,train,Tamil,#DA42E5
8.125861,-10.03151,-9.119059,3,train,Tamil,#DA42E5
13.944816,14.014803,7.838887,3,train,Tamil,#DA42E5
6.6878963,7.3538103,10.030669,3,train,Tamil,#DA42E5
1.993572,0.13787134,8.077924,3,train,Tamil,#DA42E5
0.91830164,-2.3441582,-0.45340806,3,train,Tamil,#DA42E5
18.426796,-2.5094128,-4.0902066,3,train,Tamil,#DA42E5
9.853925,12.836353,12.427234,3,train,Tamil,#DA42E5
10.29709,7.7033,-12.190041,3,train,Tamil,#DA42E5
13.907638,-1.0219175,7.2490263,3,train,Tamil,#DA42E5
16.774681,10.913893,8.943905,3,train,Tamil,#DA42E5
-20.756636,13.132324,9.478552,3,train,Tamil,#DA42E5
6.542834,10.191379,18.481241,3,train,Tamil,#DA42E5
11.798004,-11.888376,-12.128743,3,train,Tamil,#DA42E5
8.14264,-9.223445,-8.675467,3,train,Tamil,#DA42E5
18.257555,8.046943,-3.3352098,3,train,Tamil,#DA42E5
13.243283,-1.9910835,-1.4396726,3,train,Tamil,#DA42E5
-5.7228627,-0.7426774,-3.6990888,3,train,Tamil,#DA42E5
-12.9701395,3.193729,3.9735038,3,train,Tamil,#DA42E5
12.824689,3.7867358,9.7945385,3,train,Tamil,#DA42E5
2.1526394,9.046632,9.550064,3,train,Tamil,#DA42E5
13.242446,-0.4384591,16.329254,3,train,Tamil,#DA42E5
14.253388,-1.8384589,0.7649494,3,train,Tamil,#DA42E5
-6.072207,-0.22342369,19.951653,3,train,Tamil,#DA42E5
-5.5115137,-0.6004233,16.17309,3,train,Tamil,#DA42E5
3.3301444,-1.9272594,-10.157105,3,train,Tamil,#DA42E5
11.505651,8.753994,-1.6406965,3,train,Tamil,#DA42E5
7.3491883,12.792624,23.123617,3,train,Tamil,#DA42E5
23.015059,-7.070343,6.3880014,3,train,Tamil,#DA42E5
3.465409,-1.9920052,-3.5498931,3,train,Tamil,#DA42E5
-6.6950684,-19.58928,1.2662551,3,train,Tamil,#DA42E5
8.588862,-14.757129,-5.247628,3,train,Tamil,#DA42E5
0.60462385,-6.594831,10.163592,3,train,Tamil,#DA42E5
7.0798855,-6.8466825,-0.7362152,3,train,Tamil,#DA42E5
17.431038,-2.0274422,-1.0140269,3,train,Tamil,#DA42E5
0.5981568,-14.695381,11.616574,3,train,Tamil,#DA42E5
25.734255,-0.6129418,-3.5391717,3,train,Tamil,#DA42E5
-14.507385,17.910324,1.7091645,3,train,Tamil,#DA42E5
10.644857,0.47431594,-3.1979153,3,train,Tamil,#DA42E5
-19.071548,-5.266634,0.90552086,3,train,Tamil,#DA42E5
18.403933,11.068191,2.9885275,3,train,Tamil,#DA42E5
8.94914,-1.7989378,-8.779778,3,train,Tamil,#DA42E5
11.188114,0.16016191,-4.353453,3,train,Tamil,#DA42E5
-2.8953786,-10.030772,-2.249177,3,train,Tamil,#DA42E5
15.866946,0.5831273,14.714304,3,train,Tamil,#DA42E5
-0.48629358,-16.993038,12.517363,3,train,Tamil,#DA42E5
25.793476,-0.4206753,-2.0239997,3,train,Tamil,#DA42E5
-1.0845469,-14.471737,-6.0947776,3,train,Tamil,#DA42E5
2.7202704,-7.0176644,-2.9663768,3,train,Tamil,#DA42E5
8.459099,10.8748045,7.62194,3,train,Tamil,#DA42E5
14.4647665,-11.720209,1.3891368,3,train,Tamil,#DA42E5
-2.757224,8.0953665,19.273241,3,train,Tamil,#DA42E5
18.41075,14.267967,4.115991,3,train,Tamil,#DA42E5
2.1889398,-6.7041764,-12.553845,3,train,Tamil,#DA42E5
8.06205,1.4032671,7.3926277,3,train,Tamil,#DA42E5
-6.964611,1.7477235,12.735324,3,train,Tamil,#DA42E5
-4.913546,-19.337145,0.18617259,3,train,Tamil,#DA42E5
-5.588604,-8.683877,-4.4134545,3,train,Tamil,#DA42E5
8.624549,3.9258585,-12.239669,3,train,Tamil,#DA42E5
17.136744,-6.0542617,10.779812,3,train,Tamil,#DA42E5
20.282894,-0.2522711,-10.517789,3,train,Tamil,#DA42E5
-3.6681275,-7.7872167,14.420027,3,train,Tamil,#DA42E5
23.756628,-12.36601,1.2512811,3,train,Tamil,#DA42E5
18.512047,-10.737323,3.1197839,3,train,Tamil,#DA42E5
-2.3716633,-5.8666806,8.399022,3,train,Tamil,#DA42E5
18.450804,0.52878565,-7.580533,3,train,Tamil,#DA42E5
17.604992,6.981285,3.4575624,3,train,Tamil,#DA42E5
-0.30458555,-5.616396,-11.328632,3,train,Tamil,#DA42E5
-24.2793,-2.5034366,0.20691134,3,train,Tamil,#DA42E5
0.42047116,-4.6555514,19.543127,3,train,Tamil,#DA42E5
6.8994465,10.296228,-1.1097203,3,train,Tamil,#DA42E5
-3.825746,-11.549534,7.119976,3,train,Tamil,#DA42E5
8.055463,2.9784994,-5.127098,3,train,Tamil,#DA42E5
16.630573,-10.983479,-2.6207798,3,train,Tamil,#DA42E5
16.76595,3.6852105,1.8903868,3,train,Tamil,#DA42E5
-9.7523985,1.5531111,21.850672,3,train,Tamil,#DA42E5
0.11540752,10.213625,2.5137455,3,train,Tamil,#DA42E5
-16.089405,-0.5712295,7.0770864,3,train,Tamil,#DA42E5
-16.340403,2.288095,12.223428,3,train,Tamil,#DA42E5
12.400837,-17.86835,11.009271,3,train,Tamil,#DA42E5
1.2813032,6.7545285,9.268464,3,train,Tamil,#DA42E5
-20.655521,-9.219649,15.581199,3,train,Tamil,#DA42E5
0.98151493,1.373509,-7.7132044,3,train,Tamil,#DA42E5
0.036441162,-14.164109,7.0072603,3,train,Tamil,#DA42E5
-1.0158207,-4.598182,4.2449193,3,train,Tamil,#DA42E5
11.798735,3.0801973,2.317911,3,train,Tamil,#DA42E5
-10.846537,7.8511486,12.653121,3,train,Tamil,#DA42E5
8.984013,-13.494509,6.2365866,3,train,Tamil,#DA42E5
-11.284119,3.9906008,14.444871,3,train,Tamil,#DA42E5
22.77521,-0.14365573,3.1397297,3,train,Tamil,#DA42E5
14.452531,10.404007,-2.5350149,3,train,Tamil,#DA42E5
15.173786,-14.358473,-2.4663227,3,train,Tamil,#DA42E5
-3.3087819,-9.553164,12.505179,3,train,Tamil,#DA42E5
16.612806,-1.0466992,16.953396,3,train,Tamil,#DA42E5
14.661392,10.821558,-0.5374537,3,train,Tamil,#DA42E5
-0.20281059,-4.4915447,15.214208,3,train,Tamil,#DA42E5
20.39337,4.92133,-7.5904164,3,train,Tamil,#DA42E5
-3.4916282,1.2640439,-14.744616,3,train,Tamil,#DA42E5
1.609109,3.444738,5.374884,3,train,Tamil,#DA42E5
11.627291,-5.3155704,0.29093984,3,train,Tamil,#DA42E5
21.55952,15.800777,2.3033855,3,train,Tamil,#DA42E5
13.858813,10.709057,-0.9567695,3,train,Tamil,#DA42E5
-5.183702,-1.5751044,15.243337,3,train,Tamil,#DA42E5
8.571572,6.3873158,8.654114,3,train,Tamil,#DA42E5
-14.767087,7.7742777,17.91563,3,train,Tamil,#DA42E5
9.48341,11.1993,20.261547,3,train,Tamil,#DA42E5
-2.6168509,-19.76411,6.447595,3,train,Tamil,#DA42E5
21.65161,-3.4626212,2.6006374,3,train,Tamil,#DA42E5
-6.324049,-10.948721,3.1214316,3,train,Tamil,#DA42E5
-4.3542166,-17.271177,3.7338338,3,train,Tamil,#DA42E5
10.604259,5.5783157,-1.300442,3,train,Tamil,#DA42E5
15.0716915,9.615572,3.2238817,3,train,Tamil,#DA42E5
-7.4064198,-10.418727,-7.3567533,3,train,Tamil,#DA42E5
-5.7386336,-10.130463,2.5995562,3,train,Tamil,#DA42E5
6.2864027,-5.833818,4.4976087,3,train,Tamil,#DA42E5
13.551673,-17.82169,-10.708595,3,train,Tamil,#DA42E5
17.95646,-5.3290005,-4.887432,3,train,Tamil,#DA42E5
2.1454628,-9.397422,-22.705515,3,train,Tamil,#DA42E5
-9.11591,-10.888952,-8.017166,3,train,Tamil,#DA42E5
18.147644,2.5221047,6.910538,3,train,Tamil,#DA42E5
-0.1707257,-1.2755939,15.47178,3,train,Tamil,#DA42E5
-5.616715,0.90834814,19.619246,3,train,Tamil,#DA42E5
1.8838097,1.0521972,9.692043,3,train,Tamil,#DA42E5
-1.0175269,-6.786316,-11.100311,3,train,Tamil,#DA42E5
-3.8663273,1.5508314,-4.716078,3,train,Tamil,#DA42E5
-8.005561,-0.27626598,16.261345,3,train,Tamil,#DA42E5
22.03542,14.134785,3.85925,3,train,Tamil,#DA42E5
17.20781,-0.28074136,-0.4826876,3,train,Tamil,#DA42E5
6.7534604,14.445093,7.653741,3,train,Tamil,#DA42E5
17.282913,-8.427442,-5.646411,3,train,Tamil,#DA42E5
-6.1449723,-10.061352,1.6679095,3,train,Tamil,#DA42E5
-0.9816491,-16.075377,16.779352,3,train,Tamil,#DA42E5
-11.390918,-5.6011715,3.0432615,3,train,Tamil,#DA42E5
-2.9344525,-14.580433,7.4109473,3,train,Tamil,#DA42E5
-20.867556,-12.543075,4.1549473,3,train,Tamil,#DA42E5
-6.5448184,2.6160805,22.822989,3,train,Tamil,#DA42E5
7.1021547,16.811438,3.7050972,3,train,Tamil,#DA42E5
0.16163999,-21.355938,-0.43006405,3,train,Tamil,#DA42E5
2.1451092,-7.2636557,3.7091534,3,train,Tamil,#DA42E5
9.402131,8.738323,9.785303,3,train,Tamil,#DA42E5
23.666468,9.493049,1.1004907,3,train,Tamil,#DA42E5
-14.17829,8.916356,15.895003,3,train,Tamil,#DA42E5
-2.0277505,-4.586643,9.117996,3,train,Tamil,#DA42E5
0.89742386,2.120191,7.05742,3,train,Tamil,#DA42E5
-8.079024,9.712474,14.798338,3,train,Tamil,#DA42E5
-6.0291734,-9.677365,13.831806,3,train,Tamil,#DA42E5
1.8879459,-11.41556,-22.500002,3,train,Tamil,#DA42E5
10.854845,-13.279198,-7.151794,3,train,Tamil,#DA42E5
10.594008,9.159756,10.088149,3,train,Tamil,#DA42E5
11.472385,4.252332,10.814262,3,train,Tamil,#DA42E5
-20.867931,-12.536448,4.156373,3,train,Tamil,#DA42E5
17.019587,-1.0895131,2.3599908,3,train,Tamil,#DA42E5
17.65941,1.8651752,-0.33687732,3,train,Tamil,#DA42E5
4.570786,13.538907,16.385002,3,train,Tamil,#DA42E5
4.5704446,-15.98569,8.345133,3,train,Tamil,#DA42E5
-18.701715,-5.6014066,2.0448859,3,train,Tamil,#DA42E5
-5.7193594,-9.320387,6.7173696,3,train,Tamil,#DA42E5
-27.540144,-0.050335996,11.812301,3,train,Tamil,#DA42E5
18.435242,-10.431675,-4.281625,3,train,Tamil,#DA42E5
19.190136,-11.186366,-6.7582955,3,train,Tamil,#DA42E5
-4.7293215,-12.690177,12.671037,3,train,Tamil,#DA42E5
9.759057,8.05313,22.548346,3,train,Tamil,#DA42E5
12.79247,12.944752,7.155566,3,train,Tamil,#DA42E5
1.8495122,-18.861643,-4.6663857,3,train,Tamil,#DA42E5
18.689451,-0.7675863,-0.094085775,3,train,Tamil,#DA42E5
-2.2467146,-18.65092,14.687835,3,train,Tamil,#DA42E5
13.456161,2.2430384,-1.5688753,3,train,Tamil,#DA42E5
6.531385,11.092915,17.588985,3,train,Tamil,#DA42E5
16.643644,-0.92442495,6.0693507,3,train,Tamil,#DA42E5
-5.762853,7.260458,-6.319703,3,train,Tamil,#DA42E5
1.4023323,-0.9722002,4.6466,3,train,Tamil,#DA42E5
19.967392,-6.4264174,8.098144,3,train,Tamil,#DA42E5
24.009468,-8.711151,-1.6989511,3,train,Tamil,#DA42E5
10.762639,-5.1651125,-3.752453,3,train,Tamil,#DA42E5
8.449269,11.26219,3.350911,3,train,Tamil,#DA42E5
13.370131,-16.22672,-6.604869,3,train,Tamil,#DA42E5
19.513031,12.556456,6.4037075,3,train,Tamil,#DA42E5
-2.809894,-10.489108,0.7630152,3,train,Tamil,#DA42E5
17.25667,-0.7162677,6.0230603,3,train,Tamil,#DA42E5
20.268497,12.694705,-4.2712755,3,train,Tamil,#DA42E5
0.33312324,-5.026822,11.587272,3,train,Tamil,#DA42E5
13.476085,-12.115552,8.181374,3,train,Tamil,#DA42E5
20.51895,-7.8867326,-7.878921,3,train,Tamil,#DA42E5
12.345671,-1.6204197,-2.779693,3,train,Tamil,#DA42E5
